Term,IntClust 1,IntClust 2,IntClust 3,IntClust 4ER+,IntClust 4ER-,IntClust 5,IntClust 6,IntClust 7,IntClust 8,IntClust 9,IntClust 10
CRMPs in Sema3A signaling,0.7031373915778053,1.6042891838930433,0.0939081453011435,0.8127979597455132,0.8775918867986392,0.27347376361797215,0.24081630841005763,1.2531206280457658,0.32341239010769257,0.7716710612438807,0.5941356283158541
Loss of function of MECP2 in Rett syndrome,0.1891326313428888,1.6038190531951846,0.06892183105409115,0.18423548341692045,1.2880611502955708,0.27688193922840015,1.486080569481094,0.44324436605322914,0.19720978449596638,0.09557427884970522,0.2504194910298642
HSF1 activation,1.2221475915662985,1.5978317736224317,0.82331561421364,1.1763154792616013,1.4278818314626438,0.13789524786373314,1.7443645930208007,0.14010787757298787,0.44690252004176084,1.5467296851208743,0.29600731645341355
Synthesis of substrates in N-glycan biosythesis,0.23856177914961488,1.5844909409127297,0.47100086948528846,0.3368298295022122,0.7789402638154447,1.6836790046331869,0.28940046677964293,0.8382217892272058,0.5630054826297973,0.27458407425191134,0.16848973349504587
Pervasive developmental disorders,0.18980454842302946,1.5844761432936612,0.05563724284990309,0.21173576040006517,1.1764162649051464,0.49176543093508385,1.243745746643115,0.38761954624593004,0.2046661800749758,0.12081996566803069,0.36880252591268614
Activation of Matrix Metalloproteinases,0.4182851769132509,1.5673226913291936,0.301606432047898,0.9877604440278464,1.489430104867284,1.5953838314617959,0.3164401604390656,0.714495366750341,1.4534733963359319,0.8467637804466567,0.17726462088466802
Activation of ATR in response to replication stress,4.105320337128218,1.5656929139896014,5.0,5.0,2.076769569474424,1.554290529226973,1.3333183875116748,2.864350107885493,1.8578173888179352,5.0,5.0
Ligand-receptor interactions,0.7060102541079751,1.5499319177791713,0.10597961301660594,0.40595878384163786,0.6134193987173768,0.13376870596675383,0.41920557227351474,1.4494552359640291,0.7803532955662931,0.4819567488960648,0.5449651858839194
MET activates PTK2 signaling,1.1575029137007091,1.5476475868670367,0.7387077826219492,0.9126464205167605,0.6542825027998775,0.139028225228012,0.22165572048286333,0.5858150317149138,0.2723599248587343,1.2113720277882443,0.144241869479866
Signaling by PDGF,1.170340621223806,1.5475709984739447,0.7143740583293868,1.0424937374022651,1.5199188391285616,0.9707911905223342,0.5874330556530096,1.1500046472626508,0.8502793255293086,1.2129879910091295,0.15307183494103607
HDMs demethylate histones,5.0,1.5451580289295845,0.35418390698052643,1.997000384556477,0.9469240856785014,0.2615917896382214,0.4953989321245414,0.9662208105741267,0.2034707829586961,0.35950155998189587,0.185706763309638
The citric acid (TCA) cycle and respiratory electron transport,2.7194958633656685,1.5412604607346634,0.413571200234415,1.5590710444364417,2.3892754845490902,0.6323955088496994,1.415836909020866,0.43275253030884475,0.2051812553499363,0.5629960172012345,0.2707317237582876
Gap-filling DNA repair synthesis and ligation in GG-NER,2.795838603577566,1.5406906450195457,2.0782066311187957,3.9254193837542704,1.8870518006924375,0.19719949893031138,1.1996215452275718,0.3425667523871506,0.24758703199738052,1.0952779154732055,1.734384101307878
Resolution of AP sites via the multiple-nucleotide patch replacement pathway,2.767388168422288,1.5336935810037986,5.0,5.0,2.429257371363985,0.7263217887593498,0.9463949907966434,0.660055242187299,0.5831513783569687,1.5809028836758499,1.9661483441579943
TCF dependent signaling in response to WNT,1.9363225762980165,1.5307003636978158,0.4391723728224244,0.9549697733475397,0.7917075632076219,1.6329274759861439,0.9237805437670431,1.9938291305018019,0.3036640741147503,0.5036786929169628,0.5071690669313765
Striated Muscle Contraction,0.9189250449547739,1.5207383146839049,0.10319130439434426,0.19599468299380823,0.8086700882309265,0.3731395624015583,0.7541127997187234,1.5811019095322179,0.2246098644179203,0.6704628384877986,0.5971929176761605
Defective CHSY1 causes TPBS,0.7349161017630605,1.5007721230267501,0.1742673382061614,0.10056260352251474,0.4875818921039905,0.1519368191341425,0.5089100683747029,0.19441796417839086,0.6167838333340283,0.5774015700579804,0.17749493714327583
Cell-cell junction organization,0.7805408643796262,1.4653292616582412,0.2314125237030623,0.3094030986655633,0.4524025064567533,0.5662884298998742,0.28712757635886016,0.38187379044511827,0.20277770461418826,0.34751127610592997,0.15935919121466996
Signaling by WNT,0.8931346475830263,1.46521485060781,0.3251890275213667,0.4550557176963474,0.37696028687830224,1.5996307412318915,0.9271432343488031,1.7252398820225248,0.49007205832818296,0.2728357576727934,0.4344034207054278
Anchoring fibril formation,1.0361985920275163,1.46464690003494,0.6298348646990485,0.9828835098341755,1.1514356314483973,0.21323668865340417,1.810082478545968,0.3579827318663263,0.1465146661699508,1.202915678357518,0.03869768478663952
NOTCH4 Intracellular Domain Regulates Transcription,0.5367806288724027,1.4640473968681196,0.06524082083324492,0.6728203407861401,0.8227540757462065,0.23452617005544524,0.18399180295537892,0.1806473323300744,0.7748305484053987,0.37476522472232493,0.38182487419516153
Integrin cell surface interactions,1.0925836011557866,1.463847409638659,1.0165127319250102,1.0973310612923504,1.421155546559703,1.5900236472149043,1.3346011868123562,3.1051769925476833,2.2987157456142824,0.9749085742975093,0.17459490570126499
Class B/2 (Secretin family receptors),1.1916328063327792,1.461434217774717,0.491459964816253,1.0963090922915022,0.9476652436006526,0.15591810554820312,0.2740146246717757,0.37309463888924754,0.48692535741051446,0.6919733726900945,0.17237425968371337
Termination of translesion DNA synthesis,3.7212874976921135,1.4586657666900036,1.6066257164453748,2.880200752513022,1.7089471276584811,0.1658127724478618,1.1455758464071006,0.5628790765372071,0.6467512288453281,1.1401096188683906,2.487033415384156
Signaling by NOTCH,2.5543682267836605,1.440579798750773,0.6553434296920688,0.9951020869706012,0.35453543379518376,1.586544079810074,0.5160270672816069,1.8940724993144333,0.650024771024422,0.45762561798959617,0.7750419038867172
RUNX3 regulates NOTCH signaling,0.7082420488273792,1.437564301639838,0.09755370903777559,0.4503620189147815,1.1230953867288926,0.2845865555493352,0.6687571164135228,0.5826019523046339,0.9054542120815613,0.20843076788517415,1.465293031064288
Meiotic synapsis,5.0,1.4321431842955252,1.0553229933136823,1.3724484698760322,0.8649798299544946,0.3496362167548053,1.2213295300403624,1.6135216845009057,0.2678545192634856,1.9784179128600665,0.228585756820865
Removal of the Flap Intermediate from the C-strand,1.1489820584456372,1.4162945730850052,1.6780138651280208,1.721069357448994,1.539682677622475,0.10219114806599058,0.1523111800164007,0.4481075370136781,0.15979082167699507,0.3547523290605204,0.739704177356094
Chemokine receptors bind chemokines,0.7325271493785265,1.4098982006394083,0.21527740835175746,1.1276255370446275,1.4329262838578318,1.4451955830560301,5.0,3.5549423270269185,5.0,1.201073120559057,1.4044669482810097
Cyclin A/B1/B2 associated events during G2/M transition,2.1666122780504358,1.4059920711220895,4.37209232720878,2.95130763803302,2.6171097413054567,0.7865801552648887,0.9479421036408031,0.5597750235716007,0.5627711721900733,2.0980574072703706,1.866576318227497
RHO GTPases activate PKNs,5.0,1.3747901208903521,0.3970879495560572,1.6734516683487266,2.0238236742849995,0.6245117989589307,0.9731948079324841,0.9335234000373193,0.14948829508279932,0.6250684585824788,0.05288227486090595
DSCAM interactions,0.16850687001984285,1.3720455415944017,0.7061674179655445,0.0007574749079752351,0.08118835219814698,0.06324933663043243,1.3341297588912446,0.0005964244672410125,0.5741306140833407,0.31841664500426187,0.08165828492901864
CD28 dependent Vav1 pathway,0.5441872831523813,1.370459711367616,0.43670012561225835,0.33879293873856775,0.8534673575974933,0.009179846003883437,0.13381784777466832,0.3594188346906159,1.29082590734159,0.11740635332718379,0.16599342459239097
Cyclin A:Cdk2-associated events at S phase entry,5.0,1.364293437038282,3.47618092484396,3.5343772943909824,1.5746883281133546,1.6777361799040598,2.239908581680434,2.4913778460217038,1.5962977695441813,2.3252053990847226,2.0959654194869195
HDR through MMEJ (alt-NHEJ),1.4416314554199618,1.3638287623048124,2.661951662411779,2.2742262896485728,0.9839053399017293,0.17094448662031214,0.4981714173163268,0.08099137981437378,0.09337581765533838,1.4589780714232128,0.8042177851631765
Kinesins,2.6232888562414938,1.3627915953534575,3.0430336079445555,2.980187281768601,1.8215660821673545,1.3143219946179536,1.6763696173651803,2.1436220761467917,0.4686338126897317,1.652647623087299,1.2686591040025705
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),1.3871241474091764,1.362553571735617,1.3335027310810912,1.6028945162587829,0.9721201262216238,0.059057774683939114,0.6936327260397381,0.3598517172049599,0.018747615329357228,0.1629798249606355,0.503138390064753
Chondroitin sulfate/dermatan sulfate metabolism,1.170685579129939,1.3595524125751308,0.522936228261031,1.123081070260081,1.4766728744095343,0.3631324908297876,0.1480427164116207,0.2959580346830579,0.41960244233310795,1.1540064354107404,0.17572728541250549
Fc epsilon receptor (FCERI) signaling,0.6822696421769338,1.352006350019187,0.4770023197545657,0.23341981808546905,1.1760154327727963,1.456619260700806,0.4697500186335373,1.9130275019570053,3.10712281798617,0.15640799103249003,0.6561530737949837
Erythropoietin activates STAT5,0.4749531742972727,1.3429605740162307,0.03490034119569125,0.7839172322080616,0.5326455408396595,0.41800263622837486,0.2052113426066045,0.08271908644484648,0.15691099181890497,0.0743858189170733,0.022891150050020133
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,4.771678972797105,1.3409052178756002,1.724825587385742,2.5130895270104756,2.20171372227266,0.4188567338691032,1.5824951248262604,1.1902432514935601,0.8194280823054803,1.2584204861679391,2.346676927007481
Mitotic Prophase,4.224054761335232,1.3337654317103462,1.5632434132190738,3.702946199117466,1.380077066745694,1.3845229270521624,1.0676884580992951,3.086161689075116,0.2814938735656071,1.1944446092990924,1.292528529653107
Heparan sulfate/heparin (HS-GAG) metabolism,0.8322687250116113,1.3313434162682467,0.488517244191103,0.6200345984781309,1.0795508563932352,0.3566969864746133,0.20541840630426741,0.15730397247738548,0.12351356720724006,0.12769672474879107,0.2535860549164718
Signaling by Erythropoietin,0.11542378350424315,1.331049263895614,0.34980437063949543,0.8495993890107197,1.488907330826546,0.2814712627572409,1.1518023343232162,0.6958565798763532,2.3100842067929444,0.21811293513522698,0.5516452714195025
ROBO receptors bind AKAP5,0.6702415904637588,1.3255465084501308,0.3148608058764363,0.6808199071959931,0.695364920068679,0.33336960491808815,1.490741787946448,0.8816298429232486,0.23550871227358314,0.497691863153134,0.02419299178016404
RUNX1 regulates transcription of genes involved in differentiation of HSCs,5.0,1.3226887477100286,0.6289352688509539,2.547130213698645,1.753651692240126,1.1734890644418008,1.7520462382546893,1.5300159903032147,0.3239440065869101,1.0967757327262415,0.4148129069456011
Activation of the pre-replicative complex,4.794950315210093,1.3174269249295807,5.0,5.0,1.338444402619348,1.732796839225075,1.2440794467941516,3.374675127317101,2.982544222771676,2.549006037298601,5.0
Interleukin-4 and Interleukin-13 signaling,1.127332623300155,1.3168695149455678,0.9168239115447625,1.116692916596428,1.3932399352095852,0.8214777212981711,3.469274023977937,1.7142529627603083,1.9364312707398441,1.2091545732414384,0.4133478896808918
Purine catabolism,0.48593144342894545,1.3151514038968903,0.875968140327433,0.48468141548178023,0.2254561037095331,0.15171052538413773,0.184572298502843,0.47188190641153926,0.3636737962553874,0.2847312284902716,0.4432479845327086
"Defective CHST14 causes EDS, musculocontractural type",0.87609306910414,1.3141839791765006,0.06281408365151889,0.2106201027062121,0.43356735402239366,0.060947748940224485,0.0398423908348116,0.013493755460976253,0.15222317029166654,0.3031927011144187,0.08203331123216641
Attenuation phase,0.9888247944290182,1.3137639750694543,0.8695481624906103,1.6868389519081985,1.1736944794392967,0.2272509053687344,1.7512786679865888,0.2867658054377933,0.2700654271625258,1.3610103544033705,0.045758272732716675
O-linked glycosylation of mucins,0.9923279520874375,1.3134097450898583,0.24619607446288,0.2733909295768611,0.25767419985966167,0.6400012128633984,0.5602820194743401,0.8734889895608757,0.0949492672913338,1.1556537339328605,0.19046161205959655
Nectin/Necl  trans heterodimerization,0.7908217793564484,1.3129981433762523,0.40013385552093134,0.06124000530295354,0.16971864684194699,0.03927641822462803,0.23303421804455038,0.1394040082318561,0.1379365531145397,0.1954686040594643,0.08214403652459422
HDR through Homologous Recombination (HRR),4.320518199001212,1.304938087313929,5.0,5.0,4.161177785655732,0.46897586601935787,0.7788563618416887,0.3727732496722058,0.23575315602076938,1.58816870738044,2.4183353761104773
Keratinization,1.164098953940817,1.298606489731221,0.4101448414814984,0.26987625746261024,0.01419344494616061,1.4817195240818783,1.009073136069742,0.5590839874877213,0.49941052045609147,0.029365885887147596,1.2028997358056177
Axon guidance,0.9075937567311749,1.2977931953905981,0.5019718410061493,0.1355353429232586,1.500898118914453,1.6567586212835501,0.7521917414399591,1.7253911634276529,0.9182601462621475,0.9919129132636088,0.4227511416509561
Cellular Senescence,2.68376148259322,1.274479539620992,0.5273206576033999,0.844891219037265,0.5090418335991475,0.9817052821524994,0.8227204331693856,1.502502592852545,0.45296852387776737,0.4501631202282044,0.6746002030520801
Transcription-Coupled Nucleotide Excision Repair (TC-NER),1.2780534306634055,1.2724322575805327,0.6553397436918053,2.5359642431064766,5.0,0.24208904659138905,2.042652043603044,0.13478503750685386,0.1630400019989523,0.7081561642897516,0.6334450142766519
Chromatin organization,2.531906331896927,1.262676955983452,0.40847508378783326,1.3769253234740693,1.8486516419180317,0.23365685583530293,1.446143052033433,0.14123569170616848,0.7451016823419255,0.434035225215812,0.23012711862714352
MET promotes cell motility,1.176305345830789,1.2617546502163581,0.7158790776667412,1.0406900390690128,1.3363686311671275,0.26867550437889737,0.28931059128480435,0.4435457351678462,0.5178784109768335,1.1611078579450722,0.17155089929181322
Post-translational protein phosphorylation,1.1472401644186894,1.2605627468138485,0.9860419556811396,1.124951762488018,1.2198449255617358,0.9690730472661708,0.6695928433595406,0.47508318695249674,0.45140712965313107,1.2604645650663309,0.4677133096056663
trans-Golgi Network Vesicle Budding,0.7085319560762959,1.2517866541596008,0.16802109462868575,0.2851124206522762,0.40730867308337615,0.3448089541437864,0.8659362581786553,0.545333926775792,0.10747081496656764,0.3603201979197956,0.2512815332555486
Mitotic Telophase/Cytokinesis,1.3801651533323809,1.231798789398474,2.806646447001623,2.6321265240503293,1.5591997444142294,0.38658470715251675,0.9189467572777977,0.48447628857587355,0.40609259228588007,2.0994789944051644,1.215834072080445
Cell Cycle,2.9747793374025275,1.2226857182986721,2.449957709613488,2.874726675518083,1.0871342943059203,1.8851802996636993,2.2077799471549393,4.034595918261976,1.7108272523335795,1.5951752904062864,2.853443560807605
