,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Cristae formation,9.574665519350583,8.677812515787318,57.4863108906931,56.72700934054573,2.354377189882176,1.6241557425009092,9.475822145616284,8.871056058577619,19.040929547490865,18.20556342394015,1.5096265269505214,1.3432671843583797,6.046520700484862,5.466108450708482,0.853697048085117,0.6922243334971566,1.8829571616866192,1.7107226172432133,2.06016405699534,1.927194341998739,13.284581510271485,11.79384756091929
COPII-mediated vesicle transport,0.8068115200023775,0.6883848979576497,1.311803811494632,1.2493013917728955,0.6196931788858723,0.4909688005477882,1.998936858751131,1.8000619417377501,18.751795500247862,17.926348442029113,0.9262606737409752,0.8300829411360453,0.47039795072111107,0.43666417340356045,5.007240922387216,3.9052760183818913,2.24902566072651,2.0488246526617364,2.3825213530111635,2.23626765947935,13.220326332919935,11.73602649357315
Wax and plasmalogen biosynthesis,3.612047949962926,3.1975377044349598,30.51633213795898,30.063440762863817,1.1722113654232218,0.8580005940901082,4.801152263508229,4.401849021007753,9.720434463304052,9.270503525588529,0.4992883909679318,0.4594007709806836,2.252478810471479,1.9734948090067983,5.795467385564477,4.491495858216627,2.4035354735781636,2.1922369062951153,0.9783122973343861,0.9128983953214682,13.176765475534017,11.69880581421825
RNA Polymerase I Promoter Escape,25.380231175622825,23.72618025525138,4.132660009800946,4.003371978584386,0.6671939311158198,0.5186696247177863,6.865889077317717,6.357291298188917,28.22502631474422,27.106874649645622,5.528999735864956,5.091459538407992,1.0416203551349432,0.9026365749466028,0.6784500930133204,0.5544211615762712,14.241914995366866,13.155555164692117,30.3006253599135,29.34554444387807,13.059187978269348,11.587477266230582
Striated Muscle Contraction,5.77478568776766,5.216131557682028,8.70201411015091,8.499482654659476,1.3672792724702278,0.9864813161324153,1.6152044899314528,1.4549448892102121,1.1443002029196283,1.0589610412972874,4.112460195068932,3.7584941242171523,2.6725470687048705,2.346964392344343,3.594204435852485,2.794591581749437,11.179556055629746,10.38388538728076,3.5797425081802565,3.3815291213509964,13.014935622370889,11.549385219036942
Defective EXT2 causes exostoses 2,3.536277596251673,3.130093249087852,0.7940941779175529,0.7580913542581975,1.048564202463165,0.7719620779848538,12.114523017349008,11.42302671625766,15.800296024763778,15.086631645330938,7.604236719484971,7.03561599443815,2.5081565842903486,2.198920562053735,0.5276571847653452,0.443238713046534,2.969582010219899,2.7239185486179602,4.57707269890964,4.34161125466075,12.963973379776242,11.504497124154488
Defective GALNT12 causes colorectal cancer 1 (CRCS1),2.3486273726982243,2.042542486036975,2.8634929319097,2.7591381408969538,0.7312554357368166,0.5588903018292144,1.356540868005988,1.2183031866147842,40.893358207894934,39.34332269026415,1.9806893517628743,1.774470310009101,1.4456865345006562,1.254359048148228,0.6402012458445662,0.5264759941003442,3.107078102514432,2.8528513346895727,17.533331509715914,16.933360480962417,12.909245797971357,11.45575990603879
Response of Mtb to phagocytosis,5.164935521387349,4.635992403767855,2.6187500954033798,2.5202141969218053,0.3603076930438904,0.3312188455023941,1.6757013319414333,1.5107598008440377,3.079843679236221,2.883279722729564,0.5449513009339496,0.49765549309884377,3.489501767108505,3.0870361721749235,0.4538744208821364,0.3920968321746657,0.5734030144392379,0.5270401704041783,35.88057567197585,34.7456105078676,12.881202838497126,11.439455349835804
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,0.4791410128537477,0.4262049376659492,0.34157885717474523,0.33800439681644706,0.7074774229998656,0.5439229647212925,2.814168719854829,2.548512490249188,7.0654879935772446,6.705807439201036,0.6223990307620618,0.564466908081171,8.906394230689866,8.134892595102668,0.9962698879430183,0.8021855102744375,5.842936408221058,5.431383704916487,36.05289857639434,34.912181083397,12.881202838497126,11.439455349835804
Budding and maturation of HIV virion,0.7459956046113475,0.6378968724647265,77.63198068083818,76.65163166263369,0.4630864273944481,0.3920370313087028,15.564490480382256,14.763555572040913,0.9581172539539929,0.8880532116248121,2.0861662265728715,1.8686927522058072,19.099559161163082,17.773976484802557,1.079063538485691,0.865562433951691,0.739359751106479,0.6732149185167003,1.3839792721105146,1.2909259737147336,12.783786453202618,11.347791293430387
PTK6 Activates STAT3,0.9868932447956447,0.837106288532879,3.302579743163396,3.190433502858592,0.41503968881389297,0.3682636929051362,4.00330896706049,3.656381858753968,4.124479762834485,3.881389361127586,9.881437398723385,9.161225742296823,1.4807565404362404,1.2864913124519726,2.708917866604269,2.13952092243767,3.255214820373919,2.9903299843670035,2.287075025080157,2.144907465687583,12.761656926317842,11.331338899437302
ATF6 (ATF6-alpha) activates chaperones,0.4013485472104147,0.3707716491859456,13.150143750932758,12.88909546356747,2.073631480625072,1.4672924274746557,3.97638472450001,3.6313155633347662,22.146036784500957,21.197947930702128,7.650026749685279,7.075157075361456,16.807480514289445,15.62100553073143,0.6895425960279105,0.5625048003217621,19.747836250855382,18.237207472786245,0.40092264396035304,0.39118184256862926,12.643654581074925,11.218940431712383
NOSTRIN mediated eNOS trafficking,4.765386530077307,4.267463192618295,49.90518829926743,49.21880742223943,0.3918927648781683,0.35315134371380874,2.1558862288555556,1.9435645881149284,0.7062364074472625,0.6619654327694777,2.860101452799467,2.581912862696148,23.251744821075583,21.607033926958277,1.3763020460094957,1.1016748884722398,5.073505491707279,4.7128651701296205,6.244133916247676,5.948927880222896,12.542424434527621,11.12324277376504
Gap junction degradation,3.427323625445468,3.027494920712828,1.0368816164248313,0.985598199590883,2.7972403633933087,1.9452279759344402,0.7509505283121849,0.6830953917548704,10.632779828521068,10.134196970082002,4.402110215716103,4.032244734360907,4.950308872739941,4.4470811092551115,0.7099433216317446,0.5783933348753075,6.576002413375547,6.1177308588921635,6.463426498419068,6.16197750177526,12.525276971707594,11.111558206646516
Resolution of AP sites via the multiple-nucleotide patch replacement pathway,14.212253916545496,13.028984072862691,70.4690181389255,69.58034418090126,0.4501250562145162,0.3854408566671383,12.853077755093558,12.137241898727284,39.737311331558935,38.26560061952017,1.7585154288272236,1.5681627902060056,0.43551512777822143,0.40807232724523085,2.487017959792778,1.9709262860221406,0.6525937159465857,0.5963333365305429,2.494843686082162,2.3426851499634367,12.518373854062038,11.110050120887665
Hedgehog ligand biogenesis,6.532219244505255,5.907375595219593,18.396643072409898,18.073270550854488,2.103610995024382,1.489347291063925,12.904491609254526,12.187565929275193,15.365320304199733,14.666559648858803,5.537417073543322,5.099130116991507,1.0057289816713149,0.8730435838579638,2.366709381094702,1.8843213327232124,2.6934718970518086,2.463378808943669,1.2641442118499135,1.177273145704825,12.447791692098336,11.04479679242903
SMAD2/3 MH2 Domain Mutants in Cancer,2.5387539221580493,2.214498687937163,4.536359626929029,4.3953525077242865,1.2063719177092638,0.8821166834883771,1.7866477688177673,1.6097934341856632,0.44864713042362914,0.4313456770710946,3.9595599653270184,3.617516586932461,1.31652850073399,1.1466577695215388,2.302997133255053,1.830423382258594,1.9469980603659836,1.7702560784995727,3.289728315535829,3.100995576151522,12.434506829014401,11.036776169337452
Glycogen storage disease type 0 (liver GYS2),0.35563101356288723,0.3409366384660662,4.6901610225812265,4.545663239050159,1.1871822155174132,0.8681024386823377,3.9416475395047645,3.602104999879035,0.6096490305415916,0.5759152532240409,11.979441092396076,11.100382903163442,11.256681108708214,10.374441260689391,0.711956986657274,0.579555720016572,5.461753800443954,5.072828458721638,2.5128213957268484,2.360067935567278,12.376710005140296,10.984180539149156
S37 mutants of beta-catenin aren't phosphorylated,1.4436893699257833,1.232439604603781,24.117396930485565,23.741602422138115,0.5082863535599481,0.4211594438246017,2.934906224507681,2.661066545847839,2.7321511816705644,2.553329162341074,0.6043189170879016,0.5497238705112963,1.4021540029722142,1.217160249632227,1.3160267785320943,1.0542831710497498,13.721378482903654,12.671741459253646,29.716827924491707,28.775779551870112,12.367721628746041,10.980331802407312
Netrin mediated repulsion signals,7.969304280071782,7.210821072324349,69.95462326131842,69.07397715630616,1.0635365837686384,0.7830262530600179,0.9011326947811191,0.8127243011200092,6.573081074635222,6.22893791484831,3.414678879496455,3.1034795728037134,7.425762252379445,6.750427610830522,1.2954362197596556,1.0383971602328423,1.727920112007224,1.5718799218153299,12.130144537063646,11.684908720556503,12.356845566440908,10.974535265631454
Metabolism of nucleotides,12.281364920959053,11.217409199885925,22.644400894058908,22.282316932984948,1.1006142365315497,0.8074694026763211,7.329355771052818,6.804237668019914,1.7121732511124204,1.5870948924222543,4.62971663572928,4.2479110351299125,8.205312651646468,7.476214864612357,4.004844308368359,3.1305153253797853,2.475371056254153,2.2585880343089935,2.150696268612088,2.0134393077242536,12.337470308681018,10.960180809246614
Degradation of cysteine and homocysteine,2.0507419337405297,1.7729505036849198,71.91487402291183,71.01136503494007,0.7418827308015455,0.565582021786703,18.36509764654073,17.446228903159746,20.174604301540842,19.301840345405896,7.70747216674699,7.127059916970611,0.32189119684449846,0.3164123970952694,0.36575757964287514,0.34098326358458936,1.3234794949000674,1.2042269560005818,1.1812778690439367,1.098733241369704,12.320943131261652,10.948617051358799
FGFR1b ligand binding and activation,6.160320978700366,5.573486512346899,1.2081360689899778,1.1487658837967694,1.041371837382376,0.7691028457217647,0.8482601820080142,0.7684922213341829,0.4011750210984408,0.38907216725818405,1.5115373735881537,1.343331276341225,0.8628777613668628,0.7531645497330588,1.456813802460996,1.1608684480696925,17.665321273456353,16.307553913724423,36.368010125158236,35.21555422888965,12.16475166672513,10.79733292131702
HDL assembly,6.225840167700158,5.634943047942183,25.67420222354635,25.278559522131065,2.66020390144509,1.8444544116098192,1.9436693300241357,1.7542893558227124,1.0453441631166978,0.9655762024428662,0.7746367431881725,0.6971274702620429,2.7807056752481225,2.4466203108636457,8.235386485757301,6.240797028438199,1.491053616455419,1.3600702240153588,17.00957944277833,16.431551249209676,12.121187565549521,10.758621322935824
Free fatty acids regulate insulin secretion,1.582254139618182,1.34823075788161,35.45070008141502,34.93254197480727,0.37147081633293916,0.33660399772074173,4.101614080253979,3.749064958397806,1.5337333615255848,1.4240201498917808,0.48673655050863907,0.44890991532106006,0.7317797858462425,0.6472045549079539,3.685669094744353,2.865789990764546,0.6446036994274986,0.5894569762599289,1.9993012871986209,1.869448870611011,12.082377371809246,10.724610012077317
Resolution of Sister Chromatid Cohesion,17.935466948184093,16.587141144685006,12.54623599541126,12.29463337141255,1.4313578547606043,1.0337540355325747,17.01753890518363,16.152516588654898,1.0793796614545605,0.998856186849567,2.473147461884763,2.2248956049041038,1.3734951027357436,1.194673083406253,0.4616011787246682,0.3976454576515393,1.9442793896354362,1.7689204109828813,38.32538309849589,37.119164056742115,12.01939255827321,10.666371633565744
Thyroxine biosynthesis,3.03172366735328,2.658453972786804,10.774134318715516,10.548992524258178,0.5037632618723538,0.41832161328255796,9.199069690529443,8.605716610511607,8.10604245191083,7.712477718488084,2.432248955511971,2.1891585538050715,16.29608453250713,15.134611817919172,0.5659114614065361,0.46816304180237533,6.87094293138139,6.391090916387919,5.657515581246368,5.382099514351571,11.959369294625665,10.611043491126576
Translesion synthesis by REV1,4.964875280939704,4.450840254178657,105.30927976541959,103.214748336762,0.363508779790948,0.3328495613826815,21.773084039539718,20.732737091659942,11.255647119269803,10.723455659849655,15.364133625946133,14.167898805098961,8.242139888176652,7.50966236049116,0.3321330906103696,0.3206757080039712,30.22768782559179,27.86512158297809,7.1271804593702655,6.813401177870861,11.946361928130141,10.602681029676818
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.4798677195339817,0.42669503606906767,66.34454244765692,65.50630019119774,0.559049682939121,0.45431877596456705,2.6218389566931632,2.3683635635918905,2.0490492083905556,1.9048433875473931,1.2510084886939237,1.1097115500043493,13.482263013880692,12.481424607284588,1.4206701067273715,1.1332866843027887,4.142310247162426,3.8276675568659115,21.531519776946688,20.803542750487875,11.777945723632756,10.438860576868581
Pyrimidine catabolism,2.5542269982634136,2.2277571009979926,3.061583610955114,2.954289873444723,1.4506475135702794,1.0471226632776758,20.687704606021814,19.68052602139469,49.6313193165901,47.31451056453708,5.843040738196245,5.383564482574491,1.1486003460557745,0.9946545873246785,2.432178317425463,1.9306973787205495,5.592007716864372,5.194799988595461,2.1269341786744627,1.9905380594597641,11.704315862920552,10.369778343907099
Regulation of PTEN mRNA translation,0.8251738583146933,0.7042647586709048,21.30190272272995,20.95170495735886,0.6139583574130594,0.4866399190594048,3.6559408917949807,3.3312436275289086,3.128285359374459,2.929741333410916,8.140739217378416,7.5348935843206695,7.604093425170978,6.916694272220675,2.1354528934249406,1.6948619819635606,0.6178821057231804,0.5658911766796947,28.310212402474335,27.405023356384543,11.64879516589371,10.318758148106932
Keratan sulfate biosynthesis,2.4044842247949223,2.0919968465245424,0.8400280247740094,0.8017442374580048,1.1840022107242347,0.8662294534064418,1.3808228129602593,1.2409730414941453,42.85080431380346,41.11377915836725,24.903598673407874,22.488991511097296,1.4574900682329104,1.2651855410141704,1.513662959861659,1.2046019858093768,0.3784719632944667,0.36377758819764566,0.45849087702466534,0.44009850503293774,11.643296579377006,10.317713903016479
Diseases of Programmed Cell Death,0.9032199708289699,0.7676829903354093,112.83350597797646,110.1187572172514,2.357831666236738,1.6264836436922163,10.014606171051893,9.393279095489069,27.81120392298123,26.701221046960054,1.9507588954216615,1.7475592944416674,0.41070642145111824,0.3877020293174328,7.961695516329518,6.026910087520589,0.9508005814285992,0.860075945351401,2.2482303527862744,2.1072232335815317,11.577420481583669,10.256246924128197
Chondroitin sulfate/dermatan sulfate metabolism,8.820929132117323,7.981241634783963,43.144241592620496,42.53500301666541,0.5249599435137579,0.4316471324231302,2.276534953751966,2.054197330340589,0.8921406534665032,0.8281849323933742,1.4111522790412527,1.2554119124594052,0.461063339228414,0.4294026208509518,0.6657683421394195,0.5448592424956311,6.218397622559592,5.786384234455551,8.3795119243153,8.037675166560348,11.572396396028081,10.255587643975058
