,PIK3CA,TP53,GATA3,CDH1,MAP3K1,KMT2C,AKT1,CBFB,RB1,BRCA1,BRCA2
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,31.66331171467302,71.39226886484336,10.260380329065848,7.727564767502327,8.02444595899716,2.7391340339008092,3.0877665334572786,9.079477438247212,0.3812229297562679,0.8973788809154629,1.6646557931671617
Stimuli-sensing channels,3.5095200831781885,71.34798931599666,3.781482895501487,0.7437308638558219,0.737764926372208,0.4909719180597586,0.5308727326884067,0.7563213623588487,4.198872907888108,3.5175884073475507,2.6551989451468097
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,8.559385471941933,71.1377140420849,4.118356580128865,3.6018421449657994,1.9695232029504477,1.1139585116738724,0.464289961621847,1.2838872944639559,1.9216266194724054,1.0123578464725445,0.6180087219095342
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,8.559385471941933,71.1377140420849,4.118356580128865,3.6018421449657994,1.9695232029504477,1.1139585116738724,0.464289961621847,1.2838872944639559,1.9216266194724054,1.0123578464725445,0.6180087219095342
Diseases of Cellular Senescence,8.559385471941933,71.1377140420849,4.118356580128865,3.6018421449657994,1.9695232029504477,1.1139585116738724,0.464289961621847,1.2838872944639559,1.9216266194724054,1.0123578464725445,0.6180087219095342
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,8.559385471941933,71.1377140420849,4.118356580128865,3.6018421449657994,1.9695232029504477,1.1139585116738724,0.464289961621847,1.2838872944639559,1.9216266194724054,1.0123578464725445,0.6180087219095342
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,8.559385471941933,71.1377140420849,4.118356580128865,3.6018421449657994,1.9695232029504477,1.1139585116738724,0.464289961621847,1.2838872944639559,1.9216266194724054,1.0123578464725445,0.6180087219095342
Phase 2 - plateau phase,5.191270701399339,71.08836401074781,9.338948870999376,1.3694989472499401,1.547957918167969,1.6455608633529377,1.736778714980402,1.9986203582403743,0.37519031360328775,0.5160067743474787,0.49388939524765885
Response of EIF2AK1 (HRI) to heme deficiency,30.972593951029847,71.00083537218383,7.448167257450347,8.496622646420045,8.82345031586685,2.1997254179439314,3.297149037573641,9.639660450943724,0.3282993616103236,1.2175977353428042,1.650717031076421
SUMOylation,23.92355952748004,70.95023921160256,5.25813934581173,6.769788102849072,5.507331427239705,1.9883611303859274,1.5652523410127548,5.057811912185693,1.4374456509612852,0.6141410700799771,0.3147370525989075
DCC mediated attractive signaling,5.991238174189109,70.85337955259641,7.885877138630635,2.206832138695612,2.002568234353742,0.9691366824329783,0.3662404019587939,1.623292224448826,1.7406174795803822,2.0230507312501347,1.2381191605980146
"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",1.9350597053542353,70.67851387392766,8.980993975197118,0.3291068831053909,1.3630642563371247,0.3346582700603683,0.3199896664029657,0.6850937150191848,1.7703294129707356,1.8418437377415284,1.8744975987290506
Reversible hydration of carbon dioxide,9.473115983475815,70.61299824245533,3.1853669330006213,0.8816130681831561,2.0342490936091355,0.41032531057875715,0.4103825431740977,0.4058113467776313,2.4421269842687434,2.2154228846352617,1.7634118260166196
Cellular hexose transport,4.605087079143109,70.52442026649796,4.571022203602641,2.749694123560816,2.7528899031138954,0.6193798318510415,0.4013565154918473,0.7639265075152746,1.1453459673217985,0.4351990331992225,0.8638426826043274
Transport of connexons to the plasma membrane,10.230068067836745,70.16631637144538,10.515262837969999,3.138865059102473,3.485976020291766,0.954140523293621,1.4693849338556264,3.870976763037683,0.9673097979256492,0.7753180216044468,0.4715553377664455
HS-GAG degradation,9.266175330806583,70.15943466224365,3.223761994739714,2.811000089137395,0.6486113954849758,0.365231741330255,0.4863110477603234,0.7266543768687942,2.1365101335730405,1.7799104754001878,1.2712406861748842
DNA Replication Pre-Initiation,17.05984402697551,70.02635034584077,7.731373948451764,11.519388713427537,9.563593555942413,1.1743298782466132,2.3262876276013906,7.748016397606632,0.3036789061099733,1.0813144034921236,1.67316125561557
Metabolism of cofactors,7.077091275712541,69.80898638921558,4.385525333359025,4.2628944647279745,2.6488982104828245,0.5127795550597195,0.5925757445994576,2.134770055891619,2.857718158660716,1.759953915288996,1.2142505289470218
Miscellaneous transport and binding events,11.732626679520312,69.50774141072783,2.7447356693585787,1.296769124895375,2.406351065791862,0.977959454984068,0.4904711577933165,1.1066379579605459,3.494850279993934,2.5741106591967493,1.4376211623377313
Regulation of TP53 Activity through Phosphorylation,32.86391567999695,69.4674044288479,13.504953978689041,7.189466476241222,10.831176660399645,3.2682354912534093,4.491569063255856,11.9822858483829,0.5937086802571709,1.7372754805857205,2.4866974274288096
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),1.7763330929200432,69.46665623464885,8.980993975197118,0.31724585059792,0.8089530784231377,1.3813632484286889,0.6955327613921852,2.2865406075560535,1.2911061198782625,1.0095111959742296,1.9830552648296316
Interleukin-12 signaling,4.529222960978318,69.46093809625914,6.6586478901794015,3.0513873839483745,3.2074270381652576,0.38613045970876797,0.48933327898747986,1.723696598991142,0.9161555283512461,0.8819091579016113,0.6523942348326356
p75NTR signals via NF-kB,12.242536815027606,69.44839520594216,3.659049351854278,3.9075325983685785,4.14381421434503,0.6702150395182306,1.0715695094101878,1.7200191517154912,1.6224005683362757,0.7054594284198794,0.531601359060864
G2/M Checkpoints,26.087209514509553,69.09293800840261,7.364480661187323,11.546041809932747,10.154910643580585,2.3953434559750715,3.2960382616316672,10.014903134787913,0.30630860230638535,1.0429050632192332,1.5097427214193755
Nuclear Envelope Breakdown,24.087965028797864,69.01624476361604,7.545109131504497,6.769788102849072,7.654764606530121,2.393939619584438,1.8572720850239752,5.650497115693026,0.6490090000982002,0.3542719279558344,0.9228978270945041
Aflatoxin activation and detoxification,1.237337096232841,68.8145140549539,12.016534663345901,0.5146374109951801,1.7030756424488158,0.7602772249881902,0.372566317149081,0.6186248228287295,1.6144177105925894,2.313035610454903,1.8166919164796298
The activation of arylsulfatases,2.247534208119718,68.37715358001344,8.051738984764054,0.6075802920125146,1.1386408707747915,0.365231741330255,0.3561560765238739,0.7398298081873659,3.1632568236089185,1.5047041021654866,1.508839855764041
Reactions specific to the complex N-glycan synthesis pathway,15.702256561178354,68.25113886942202,7.588738104495999,1.2778766433332123,2.033051263653782,0.730928793093495,1.867213597719118,2.309702924192006,0.3486219615738954,0.33122847380221543,0.5121139512769579
Neuronal System,0.7040338247770969,67.91585252728638,4.307055875457388,0.3713619105873393,0.40425578324128014,0.3670615277591498,0.5838851971227395,1.0209632173238372,3.824510424531268,3.754473241659156,2.9916605025820453
Assembly and cell surface presentation of NMDA receptors,7.716169978975998,67.88867365617345,8.004565970780922,2.8440564469868947,3.3883700309432827,1.0294489957657562,1.480643590372559,2.9203169698874847,1.0467870610842682,0.6021486650125472,0.3575246217649697
Iron uptake and transport,3.660878490979136,67.35735013615984,10.21710228894818,1.4257498824087447,3.761868738214523,0.3112073494659079,0.4251222865212141,0.6616225290831632,0.4746754481399935,0.41751635844762386,0.5440305444181164
EGFR interacts with phospholipase C-gamma,19.470871888108412,67.25110566149323,6.156874173200859,7.821457251127328,5.722096788524271,2.1244443338834254,0.975735098145057,4.958164620611845,1.6106752933490474,0.6948657136512048,0.9835879086977325
Formation of the cornified envelope,1.0363635622157985,67.1455401587067,4.623524355234289,0.7542604032562581,0.9695381448779017,1.1574577032610494,0.5185245409857281,0.31449770795363974,1.2822085457054897,1.1972052812620964,1.0824931869907735
Negative regulation of the PI3K/AKT network,1.6871222187838444,67.04612187871561,8.595336568263923,0.3320887224613866,1.2042967464651542,0.3088116829422694,0.3428147527909092,0.5856987423862718,1.7589043761314485,1.8457560453989328,1.9264679994274123
Keratinization,1.3802404656049527,66.92429645622914,4.454466301173839,0.7180055994001621,0.8306298998855187,1.028564243612255,0.5059626244890246,0.302774724728425,1.4343969187581067,1.3968524574427494,1.2560108937880294
Mitotic Telophase/Cytokinesis,37.184592797919045,66.90998540909482,10.828499898831152,7.955787474926346,10.330657946960576,3.514443569224727,3.8920662329484803,11.589993692029882,0.5372316768413987,1.8438878607552882,2.0906764539404903
Activation of the pre-replicative complex,33.4106429255034,66.8416448336352,12.441939922917756,7.765097251496486,9.445162667577184,2.9667572013167667,4.2195324113640345,11.908006677815877,0.4140781009286116,1.9196129280458762,2.6385749540094685
Regulation of RUNX1 Expression and Activity,10.945829615389952,66.68905312698593,9.169836863583097,1.2836375375174787,3.4563089300741714,0.35924533553978844,0.7199926063248142,1.894893525028987,0.8699383344381626,0.5195552349287368,0.4258187680420462
Sialic acid metabolism,14.170232212461316,66.3617850771534,4.559956915889312,2.5110600257206324,0.5346377215435802,1.125743946150028,1.0088958476960337,1.0641894573817807,3.9154437204174526,2.1878822378177456,1.9058381057536522
p75NTR recruits signalling complexes,10.116910959175154,66.34808638076805,3.8359768882386476,3.316860902261216,4.265959547370846,0.6274472027829312,1.2996010674135279,1.5616008975636453,1.1238119124050994,0.37652743011537576,0.30184547137652756
Synthesis of PC,17.660070344959422,66.25461208088052,7.191999925245957,1.9163178050629934,2.0470130608335304,1.710592475190891,1.6263573200742116,2.7267322118225183,3.0740665188251395,1.7774246832936125,0.98661948807184
N-glycan antennae elongation in the medial/trans-Golgi,27.677807467775043,66.21553018986823,6.155099562796869,4.604717110540217,4.089520190677728,1.125743946150028,1.4790990452713253,3.7869521247497153,0.307384320171578,0.5086982271693995,0.734928537576906
Phase 4 - resting membrane potential,3.542949656346241,65.9749650015239,6.545544089883607,0.45089178319726836,0.7071774370199561,0.3044009690346916,0.5564700764178737,0.319074039329231,1.4879931754270088,1.189446712277033,0.835786579842449
Transport of small molecules,3.1285536714806303,65.47156371706136,3.3406871201601835,1.9097496666119653,1.131010445182496,0.508329749670392,0.3080417344596008,0.32212940973541027,3.2251976709894814,2.5127188691926112,1.764174773194874
Neurotransmitter receptors and postsynaptic signal transmission,2.968574479447905,65.45429705524035,4.1486989880759015,0.828117114256395,1.0342093144223101,0.6202428728899065,0.4470803281456181,0.3116314322980048,3.403072654971093,3.437306187810168,2.5435928143276527
Amino acids regulate mTORC1,3.6989730374609513,65.125841644838,9.32496934559918,1.169898406904799,3.426589298357718,0.3873700845158481,0.3609160910461208,0.47167357744314364,0.9773965716746763,0.5004242687709212,0.33308821681291817
Interaction between PHLDA1 and AURKA,37.09757235917885,65.04634174726613,6.454790697337695,5.584982036692954,2.919331961859524,3.028113992328307,0.6886385971318082,3.5697188342543686,3.097848907135426,1.1217111809385654,1.130162787578261
Unwinding of DNA,37.067682942573654,64.99738583466058,12.441939922917756,7.7261167329221205,9.04910438610253,3.1128675586298598,3.9858185836147273,11.56863077179517,0.35815627298527314,1.64030665796983,2.2551765041052843
Synthesis of very long-chain fatty acyl-CoAs,2.4113830046623663,64.9645830061756,5.916351156559867,1.837240599798047,0.7286529085554599,0.3873700845158481,0.3161853383357352,0.32925525955032525,1.5810749614632917,1.0757903371894573,1.3288534358662942
Switching of origins to a post-replicative state,13.796424854558914,64.9335693859247,6.067449985140263,10.951698963260696,8.052890275368744,0.9737923843207881,1.711163153875567,5.749823483339669,0.3632906984363188,0.6895371741721671,1.175422219928883
Ovarian tumor domain proteases,14.077703943422188,64.75080463665941,9.86293822494491,5.348350354360004,6.963442682238738,0.38406955567543843,1.3513650085504827,3.8966714421670283,0.3305160649481461,0.9886353804045147,1.0905900780520845
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.8582994252115465,64.67744502609906,7.181979374125234,0.725380600826141,1.1793047274782908,0.39618241289340167,0.3469332996243608,0.41480489089925665,1.7148733835412624,1.3969957585514168,1.1743509970100456
Viral Messenger RNA Synthesis,19.223778253753586,64.52482228363407,4.441518177262847,6.6762289196927895,4.761207212836494,1.3435259056596305,1.4518454037566921,2.7631261116236785,0.9831388077599899,0.5931234051290243,0.5879975568832175
Regulation of PLK1 Activity at G2/M Transition,21.78341291309937,64.45693160998239,12.025167687612862,7.525463306331602,9.721899014529225,3.3022609877074216,3.9029986941969828,11.18277854866189,1.0602752035320522,3.4337522066388146,3.2043123868509675
Metal sequestration by antimicrobial proteins,0.49288949473417376,64.07747354974785,4.16728364077319,1.1398027153213066,0.5463713309455112,0.3479217513712009,0.45149715220210745,0.9048648779225534,1.0329454707132333,0.7245087926097414,0.9660363721018471
Gap junction assembly,8.846054357707924,63.89291752602048,8.676496504034219,3.436391699695572,2.625193043523115,0.9737923843207881,1.2116620841514258,2.819001027062792,1.1244127860328816,0.8819091579016113,0.449915263953269
APC/C-mediated degradation of cell cycle proteins,14.679078672314517,63.3750678865115,5.925307939642705,10.757212994876367,8.290603720502096,1.1743298782466132,1.6640985620459579,6.147969261784733,0.3281961840284828,0.7940940898151965,1.1675369246756668
Regulation of mitotic cell cycle,14.679078672314517,63.3750678865115,5.925307939642705,10.757212994876367,8.290603720502096,1.1743298782466132,1.6640985620459579,6.147969261784733,0.3281961840284828,0.7940940898151965,1.1675369246756668
E2F-enabled inhibition of pre-replication complex formation,30.81853879882844,63.223951506929396,8.211942998874573,7.774424888014872,9.188987184958874,2.9010411320560663,2.890522880097358,10.963564225476997,0.37880166563850504,1.7616957817112577,2.254435568249461
Phenylalanine metabolism,5.35917406937243,63.18736445743669,4.942158387763178,3.048565995317776,1.0990565777319576,0.426588801184646,0.4250027703878471,2.3861993026265855,0.7628600623673648,0.4640711390755644,0.4430334080787438
Transport of the SLBP independent Mature mRNA,19.33161373306017,63.160209982422046,5.138241611749487,7.1197282362349785,5.712432984967198,1.2327655468313181,1.7461630567507829,3.4257677602155376,0.6621357125140381,0.3910650210099875,1.0494636253600038
