,cluster 1 qvalues,cluster 10 qvalues,cluster 11 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
Platelet homeostasis,42.72070212834963,51.74594180535475,0.3012475178972396,27.314191156812576,48.65532834089405,35.28604160272206,21.50710726224216,47.993487160367565,31.195263988946287,47.38875518112204,57.64480027727936,43.73273774659032
Spry regulation of FGF signaling,42.71948157176381,45.20448650773236,0.3012475178972396,27.413293975911728,51.740680632483794,44.6244982289873,23.17498480333216,46.3718510965131,31.195263988946287,48.94480764043737,58.034514322252214,42.91407870792415
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),42.71948157176381,50.131590551785465,0.3012475178972396,27.157976116907843,51.22199581472619,35.90456187358234,20.437294176801146,47.34968933574196,30.763670368618953,46.679026634103806,58.01579498562851,43.15837411714566
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,42.714658655701726,57.600789145825566,0.3012475178972396,26.140434364993173,39.661238859807575,29.710298161962452,22.6149617823557,49.95782685043578,30.26124221678135,38.62021357778776,46.19864962221092,43.6259942949986
Aquaporin-mediated transport,42.71177038438606,53.589646704947164,0.3012475178972396,27.387966497202214,51.260042077503016,44.94195129293707,26.012301269348015,48.832515467299736,31.176525644849743,46.51966008560504,56.20877344898689,43.58173491147232
Signaling by FGFR2 IIIa TM,42.71177038438606,56.99249552681582,0.3012475178972396,25.73971531308097,43.35709388566939,39.653598232441475,24.86473521659076,48.45596073181108,30.495124206293077,40.91137345247459,48.26596562544822,43.32298703856546
Erythrocytes take up oxygen and release carbon dioxide,42.71177038438606,55.66711113923536,0.3012475178972396,27.278701636321454,52.50139817052592,44.6430878951505,27.42268073960029,49.27105843579937,30.96281369688899,48.21862437648689,58.954664761429335,44.02225189292947
FOXO-mediated transcription,42.71177038438606,54.38672622844638,0.3012475178972396,27.314191156812576,50.94163661719126,43.4544840132996,25.846857758875245,49.79395117613365,31.176525644849743,46.65139314105471,57.039964504536606,44.21035165110194
Erythrocytes take up carbon dioxide and release oxygen,42.710166701027106,55.225233684802504,0.3012475178972396,27.314191156812576,52.65285011748939,44.4793355607012,27.31842413498581,49.25465771675541,31.04014173704591,48.21862437648689,59.14424137730968,44.00113485282704
O2/CO2 exchange in erythrocytes,42.710166701027106,55.225233684802504,0.3012475178972396,27.314191156812576,52.65285011748939,44.4793355607012,27.31842413498581,49.25465771675541,31.04014173704591,48.21862437648689,59.14424137730968,44.00113485282704
Metabolism of water-soluble vitamins and cofactors,42.70515838627891,47.32310218667957,0.3012475178972396,27.389280923816187,48.70264918889671,28.813273486874653,14.76773992350962,46.99176290789272,31.195263988946287,48.49539969365023,59.60282161099179,44.89615869949604
FGFR1b ligand binding and activation,42.69506863915525,51.22427322493975,0.3012475178972396,25.000655829249784,48.28744665621491,41.72114131755204,26.700603655243714,51.00949017916947,6.988787362273668,46.12109312175624,49.9572136408991,42.89319173240442
DNA Damage Bypass,42.69506863915525,56.50206677456663,0.3012475178972396,26.780138881672638,45.920718557383736,38.34243095704871,24.851199524933136,48.41078794828691,30.495124206293077,40.67484343368304,50.39540704483924,42.51200252296589
Signaling by FGFR2,42.6880890457974,48.531420975492615,0.3012475178972396,27.348913950475886,50.57905307473405,42.18844357385111,23.054696948302706,48.27007142504447,31.195263988946287,48.381564831192456,58.28090750765959,44.011293105670966
Tight junction interactions,42.6880890457974,51.056627737015184,0.3012475178972396,27.314191156812576,51.719449158600696,37.7532997859961,18.1792482589907,46.67955897451907,30.715161905763736,47.08609385615766,58.354382119767436,43.35201741287351
Basigin interactions,42.6880890457974,55.865688809925615,0.3012475178972396,27.162017744810168,48.961615682636236,46.425555958844754,29.171876088245877,50.07667130890907,30.921964469886486,45.5955463467019,53.5226062995752,43.72879004147445
Golgi Cisternae Pericentriolar Stack Reorganization,42.68293848607889,57.56728987380925,0.3012475178972396,27.314191156812576,43.763066318736584,37.05429941829944,25.97649151865421,50.53263927518141,30.56531030190743,41.392484738502,47.145727174998214,43.736645264865274
G alpha (z) signalling events,42.67776559473522,53.18322551588729,0.3012475178972396,27.285563426271636,50.30288664180699,43.39732885142255,24.35537328933589,48.583514822136145,31.10347263271218,45.68089845214121,55.400712679120026,43.59207744143965
Muscle contraction,42.67257070591499,45.86386637699833,0.3012475178972396,27.501347188559862,50.22530860696075,39.01197882465432,22.590249536861307,46.118838940535625,31.117551987812153,47.92940150279237,57.82850873953021,43.612792092928636
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,42.66735414658068,53.26779014849155,0.3012475178972396,24.187845255702662,47.049841836070144,41.5730976922934,26.79699821672259,47.98189435000344,30.600207025439754,42.00095611601382,48.08149891843199,41.969599477582946
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,42.66518546844092,54.92290303665635,0.3012475178972396,26.60677801342825,48.07717321934603,44.013063778728274,26.760785930006744,48.792607909391066,29.942471973341554,42.25131258466906,50.62662726524392,42.84574515154576
G0 and Early G1,42.66518546844092,57.83803237287709,0.3012475178972396,25.820306416462913,38.34286222613002,27.39131840538524,22.49279437841256,47.62997710450135,30.092918709171343,36.77616738580636,44.32195492596645,43.58664099779998
FGFR2 mutant receptor activation,42.65990498259146,56.52009476138404,0.3012475178972396,26.215073873333257,45.217504290259996,42.2561533699234,25.598960883337732,48.36011835697285,30.57232773992963,41.93199006315266,49.44435826241735,43.26942674285414
Mitotic G1 phase and G1/S transition,42.64627750309496,57.6606123208001,0.3012475178972396,26.610431682767974,45.44047515910677,41.021613241758004,26.546874862176708,49.14209147514041,29.958425763343726,40.91667883192362,47.742068394785974,42.56638390685283
GAB1 signalosome,42.63263231075116,44.523498918118804,0.3012475178972396,26.729516783899474,52.71716218530657,47.748126562001175,27.071281067093985,47.352726484787645,30.705196493696516,48.178833537407655,55.57493705108663,42.92325521497935
G2/M Checkpoints,42.57736515470933,56.70400828785677,0.3012475178972396,26.331039884090913,45.393585089234364,40.02936035875091,25.64535778102411,48.42640064950865,29.814978498571726,40.223289892531255,47.95508149405422,42.205282130200246
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes,42.572011149638755,58.00900152918004,0.3012475178972396,26.626664189457955,40.42849390422905,32.631362468220935,25.25055352542998,49.91162485793095,30.011880526357505,39.64295580320365,45.60131891259595,43.53481531846944
Activated NTRK2 signals through PI3K,42.55000492559798,41.91438082904327,0.3012475178972396,24.453011098273013,42.78814857767685,30.272870835547582,22.369604055755534,46.945365519077896,28.311006824232912,41.7848917180668,47.64446845850216,41.205800078131745
S Phase,42.51136129547424,57.80859216603243,0.3012475178972396,26.48928043860323,44.39828214539013,40.12143164068526,26.006646070043132,48.86136726995277,29.779244421558055,39.782342644670386,47.11389705108381,42.51200252296589
DNA Replication,42.48933507100191,57.767015817828906,0.3012475178972396,26.514474861995403,43.78936481541037,39.71451108556372,25.699666013706928,48.98971576086439,29.624995736709813,40.363340705214036,46.782510060244505,42.300827479446646
MASTL Facilitates Mitotic Progression,42.47560398863636,54.94702333868527,0.3012475178972396,27.312707856553804,48.23729660040919,36.307445092698075,22.95797745436715,48.492472464522734,30.715161905763736,45.512891571667765,53.934078118420814,43.171969532655794
Resolution of D-Loop Structures,42.42033738076661,56.3811471228965,0.3012475178972396,26.571880485670103,43.638292399889686,32.43337378034163,23.765654029993293,48.50369834059447,30.00392181418125,44.969860357025944,54.12264128307767,43.234307616244976
Cell-cell junction organization,42.414883705407206,50.323770821129784,0.3012475178972396,26.729516783899474,50.29993992925196,36.600161675688746,17.800448345629004,46.52953652336292,30.401515319470388,46.32960245212595,57.2402662889635,43.223352679367274
DNA Repair,42.40941228508066,54.78177762414179,0.3012475178972396,25.346627030514952,45.79572717195608,38.27927647635266,22.064034681201033,45.76110525332044,30.401515319470388,38.60242311237918,47.57507597308593,41.36457336952347
Resolution of D-loop Structures through Holliday Junction Intermediates,42.40392335995511,56.42330636800092,0.3012475178972396,26.565868289712565,43.49710957428522,32.041917255204815,23.701281318770786,48.50369834059447,30.03764183679257,44.98099763340373,54.30600604766732,43.24254626897391
"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",42.37629978320121,49.41777600362945,0.3012475178972396,27.348913950475886,51.1973636564886,41.41340348773071,23.686887584686087,47.29631498291166,31.04014173704591,47.282519614767075,57.560591289277795,42.857430271635536
Cell junction organization,42.37629978320121,47.75686293467832,0.3012475178972396,27.314191156812576,51.22199581472619,43.43903968345802,24.663767713916176,45.724343925264925,30.600207025439754,46.719448975528294,56.60599787041018,43.234307616244976
"Plasma lipoprotein assembly, remodeling, and clearance",42.36792919524742,48.28434560038871,0.3012475178972396,27.157976116907843,50.196248154455155,42.18844357385111,24.199849929265703,46.76373716960688,30.671742718305453,47.01116022971439,56.785701714437046,42.447600352334234
Termination of translesion DNA synthesis,42.36792919524742,57.149297062331605,0.3012475178972396,26.508230507538578,42.06411438297206,32.90446400549555,22.794292306218964,47.62238166819928,30.08708160042528,40.16386501549033,48.83134782334995,42.383129922890916
Loss of Function of SMAD2/3 in Cancer,42.36792919524742,47.32682174947197,0.3012475178972396,27.090990680402474,50.42284673119248,42.32030839166924,24.934988981156845,50.40228993465675,30.611432372625046,47.08609385615766,57.71314652229504,44.22053500213054
tRNA modification in the mitochondrion,42.36234084134437,57.04736690765522,0.3012475178972396,25.71056287068641,44.22980832470102,33.186784242147574,23.06205827526477,47.110239942410665,28.885293108933265,40.65035927656275,48.76904829494382,41.55328972646621
Deposition of new CENPA-containing nucleosomes at the centromere,42.359409130317296,49.51523719786203,0.3012475178972396,23.80927873618109,46.44613430379966,38.117359310207355,21.25783416919527,43.49928689995214,29.120023276607856,40.09576380101127,50.62400748081584,39.95290183762466
Nucleosome assembly,42.359409130317296,49.51523719786203,0.3012475178972396,23.80927873618109,46.44613430379966,38.117359310207355,21.25783416919527,43.49928689995214,29.120023276607856,40.09576380101127,50.62400748081584,39.95290183762466
PKMTs methylate histone lysines,42.35377274244087,48.737994935999374,0.3012475178972396,22.2346165730771,45.75838388534882,37.69433222864832,22.95797745436715,43.85318954166935,29.43306847454681,38.78045438890832,49.661747043998425,39.676162841488605
Sema3A PAK dependent Axon repulsion,42.29010086999699,43.25125932310404,0.3012475178972396,25.498589317852204,26.787873593259015,13.684280722975684,6.217467620956024,44.714376802052065,27.879170397739205,37.73547878877688,41.671490950237214,43.11751747607179
Senescence-Associated Secretory Phenotype (SASP),42.28704803628659,46.98436652946978,0.3012475178972396,22.502691817705443,46.499806216217806,38.31003444234368,20.605830182372227,42.671866008613435,28.691355514339232,40.521643594057885,51.08238146271707,39.59122094724892
DNA strand elongation,42.28704803628659,58.068338783473784,0.3012475178972396,26.801666843340676,32.21699535844925,24.711198226983107,21.50710726224216,48.086157451173996,29.580780393237024,39.084644957839224,45.46413746829453,42.86325722911711
FOXO-mediated transcription of cell cycle genes,42.281356294092014,52.91045271350641,0.3012475178972396,27.314191156812576,52.621925909375726,44.520765886561854,25.648277531991464,48.82157792034843,30.825302961104608,47.8095254351477,58.58838838854168,43.51522770207273
Glucagon signaling in metabolic regulation,42.27564997207739,52.40994780176041,0.3012475178972396,27.106205291601498,50.563050138185126,43.74919076707361,24.46766942075259,47.62238166819928,31.04014173704591,45.757186040801585,55.62686371249343,43.067736441487845
Estrogen-dependent gene expression,42.27247644082311,44.088340169605885,0.3012475178972396,23.36015097579167,47.72058434798801,39.29505884325344,19.259504463762195,42.56998691110278,29.204759805805256,41.25762369203606,51.769492435242945,39.170078801238155
Growth hormone receptor signaling,42.27247644082311,50.10435900342323,0.3012475178972396,27.501347188559862,52.604581720921956,44.42478657302872,25.64535778102411,50.09982157670309,30.84156135900621,48.21862437648689,58.62452063030413,43.247954374472364
Activation of gene expression by SREBF (SREBP),42.26924430439585,54.32250669312243,0.3012475178972396,26.386557523137032,45.19247816164254,34.133280478959755,22.064034681201033,51.4066358977357,29.608557891312532,41.8160850987981,53.390026640619105,43.90408382033254
Negative regulation of FGFR2 signaling,42.26924430439585,47.38538432882859,0.3012475178972396,27.314191156812576,51.719449158600696,47.29148277737807,25.94263677006992,46.64832267630792,31.04014173704591,48.34062299717409,56.567601304805905,43.08462067625421
Regulation of FOXO transcriptional activity by acetylation,42.23862701156707,53.188218329680105,0.3012475178972396,27.125910039224173,49.04838800967616,45.17077831482207,25.453096371327973,47.269388102111584,31.050657995496596,44.34077227924775,51.980221079303455,42.184875518348015
