,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
Disinhibition of SNARE formation,0.5511632219382095,0.48020104861812823,19.081139025956496,18.75288923078209,0.4070761558715333,0.36280518119374844,4.358567544309212,3.982275277188757,20.894729234945444,19.994560990230703,3.6236597061942972,3.302047245738455,1.6118810986097947,1.3992178971107807,0.32195012387606675,0.31349232040977043,13.369216015037809,12.35775863243141,31.235562787280273,30.245089896156003,4.793499875349142,4.210122317809644
GPVI-mediated activation cascade,0.4780523247093019,0.4255890797063722,0.743788126391122,0.7098279771727446,0.5092148262282074,0.42152230677683805,1.4434062357619692,1.2977386347373292,0.815215609835052,0.7582395568455135,1.3084015973920402,1.1603848656531999,0.7837214844582674,0.689369069084492,0.6201464370139051,0.5098937290599125,2.163051931475409,1.9704212348970622,1.4729728793416046,1.373911200551376,0.5624188692856686,0.4930923779097007
Platelet degranulation ,5.164632784679709,4.635992403767855,8.988981322877178,8.78208843384795,1.917342365471923,1.3669464605313004,3.670221489155157,3.34463881279463,27.12445288729271,26.03295341696555,16.897458326508428,15.532712660744094,3.48253579575223,3.0811268789114776,2.7452188260519867,2.1703491517281637,9.718222144074124,9.033870684205827,32.852787033124606,31.837008276735563,6.511796443957019,5.769018959631715
Downstream signaling events of B Cell Receptor (BCR),5.971591831597906,5.398292844273314,38.72086029056798,38.15839987422597,0.39676495776820386,0.35595819567723186,4.584990143132681,4.199639261768664,0.6942721901527299,0.6513902182002334,1.7585154288272236,1.5684872537862102,2.306312536100321,2.017668203471769,0.4907745427801618,0.41849030229722345,6.530857847606449,6.076180474866464,19.809500384584684,19.13909535875473,0.38348150247861673,0.35693001982011263
Activation of NF-kappaB in B cells,5.935600996988299,5.3662040528217005,33.740638354953745,33.24730383207102,0.4356382360499177,0.3793370874094114,3.9750600915195347,3.630454177845577,0.7963589683890504,0.7415264077338409,1.61966682097631,1.4402121802940209,2.13743169690769,1.8694530313830178,0.5198878294603302,0.4379089757000039,5.814602984976634,5.405205593698198,17.5507390280692,16.949097633864636,0.35170816281418926,0.335712204879284
Activation of RAS in B cells,0.3292360477013338,0.3216754713810194,33.74980082609631,33.2558137193464,1.64415951742675,1.1792203661034941,0.49073077601058385,0.4579013081960416,4.044437641022434,3.805360068621804,3.884318771522173,3.547967911745251,0.6633721482288641,0.5896014448621365,3.429709861995345,2.6667841365861973,7.7156458334222595,7.172623526350431,12.342229194445318,11.89170778147649,2.1640032538251823,1.848062223303387
ISG15 antiviral mechanism,8.411593095932792,7.611980241829744,89.50640673392884,88.30686927753158,0.42146734097118577,0.3725340082370612,16.43776882350529,15.595176335528524,15.857771953104102,15.139753707814195,0.3586422877247081,0.3454615120555757,9.827509606484984,9.013127974416395,1.3299799876236507,1.0647096260859559,13.97612388869712,12.904827804458249,15.283615452294502,14.761991289923904,2.588816292253049,2.2145116463681074
Antiviral mechanism by IFN-stimulated genes,10.511314706269953,9.569254300227035,97.50643520961248,96.11904538327374,0.49429089704624224,0.41250530448844364,19.35528267071073,18.40768977606785,18.447364040562498,17.64775118645945,0.3516790481495976,0.34043660961187944,11.658103725729136,10.752914679639344,1.0922009168488143,0.8761072513688737,13.27800584923971,12.277167442643606,22.610112539856576,21.83363326259443,5.942319326866638,5.260994321628528
Prolactin receptor signaling,2.3752383833075337,2.0657505841772563,81.79307422003693,80.73633685596899,4.811559089983803,3.2800801729415485,4.984987535179576,4.571268770118497,2.7437076633974757,2.5639363661339662,13.452265768992676,12.453520351902416,3.3364087816279384,2.94799588183163,2.2495959253032267,1.7877001955580603,16.260702181792645,15.00835141896654,16.327178576977193,15.77379781848711,1.5517715719509182,1.3234532900802924
Signaling by NODAL,2.562188112463422,2.2343839761089366,3.1227936711748456,3.013619286510785,2.756355759309154,1.9238468466029175,4.845382127624496,4.440263534325335,1.1386577063806864,1.0543368206806505,2.328390828385236,2.09112508373512,0.6429980448548077,0.5731799920433354,0.652791842446576,0.5346401773479765,4.667826369755136,4.327367596705387,0.4856766516353307,0.46421504791592644,7.306147204162191,6.463554716185424
Fertilization,1.458905998464211,1.2417851255812855,19.064075307316045,18.73627117096156,0.6706474224450686,0.5190829965173572,0.7908316688400164,0.718052505817016,4.071489793444008,3.8313214850613275,2.4637136349197872,2.216202894982294,40.40774096306256,37.789902215345556,1.610602402286051,1.2810128801410336,1.664820906388,1.5185672128561862,2.260683752572916,2.119386813883342,0.416047964119354,0.3795899051123375
Meiotic synapsis,25.693644129919473,23.989772579764402,1.833266057540614,1.7522381758151522,3.165914019250186,2.193497540882274,0.6022216607799344,0.5539908806097554,8.229764025261503,7.830985609993361,6.781961223472289,6.258244071595847,0.5101074384352824,0.4683795848391188,2.554373505599993,2.0186016921681027,1.8046723947972263,1.6407632391379519,2.959302716352777,2.78457042537304,1.6789252077335395,1.4306733507528804
ROS and RNS production in phagocytes,2.143343375525533,1.8571343454384621,56.95669245432846,56.203364787669855,9.675031023959539,7.219027833745704,1.0124474349226447,0.9098677522399259,1.320754096814823,1.2227433428735386,14.19851721414055,13.139387036956713,11.439945180210193,10.55127122218596,1.8798424045221755,1.4924525781834463,26.593195058195114,24.59860560087601,11.626439741882354,11.196685367880288,2.838924246850749,2.438042706494843
Signaling by FGFR in disease,10.651212818483298,9.696131902447869,82.50244830777058,81.4311522235317,0.4261254716521679,0.3753130900942249,21.29730295950184,20.270528818811336,11.468379665203075,10.927545244279422,0.3055793996932021,0.30326987561333146,13.914439209335406,12.894295647543915,1.8184888831958035,1.4421966160753485,14.846894410025453,13.717606378808894,19.14733888316794,18.489494973779355,3.068734278607026,2.648451744043559
Signaling by ERBB2,4.60670464250308,4.115970693150884,87.09617502928398,85.94962799262592,4.562438671661222,3.099875344936381,0.5814810735069968,0.5362816228328068,9.274103107539885,8.84095579064048,11.413453038813097,10.572315475084505,1.5618134643255381,1.3576097138070906,3.14630259759365,2.4537759413762963,22.810034583169593,21.11647512151447,27.470846056324497,26.583789584273884,5.610732754757448,4.96416985577855
Signaling by ERBB2 in Cancer,1.672973749137083,1.428623191764593,45.95472489972268,45.30816200074378,1.4832099671557732,1.0700337311869887,0.8226123283900717,0.7466023474543808,6.63958481042264,6.292657702116118,4.645722950301584,4.26341264949213,0.6342510484854932,0.5677276695867927,1.5364633273917276,1.223545741575616,11.438334330752527,10.629381450395336,14.293551623000926,13.800217100118205,3.43529538581467,2.980618013074685
Regulation of gene expression by Hypoxia-inducible Factor,1.9780589894807705,1.7042193108209285,41.390586208350285,40.79723312833245,3.1939869787229833,2.213637960518491,9.585120709905866,8.976732857987555,6.2282314311160265,5.897298036371398,3.408854184124256,3.098083387068551,13.015826096098802,12.043409617730891,0.9688098755240099,0.7802563700785218,6.557445850005615,6.100975104523586,12.339816089790666,11.889885152075143,1.778461343079038,1.512805113473397
Cellular response to hypoxia,6.386526513016576,5.778987721939385,35.66918834571415,35.148953926871556,0.3474561500877381,0.3271328993139286,4.240571055692038,3.875099822434933,1.1856478377064197,1.0969826932511393,0.9594888151052234,0.8575239110998991,2.9501454936980966,2.597683513804716,0.3183958400217978,0.3103648616334968,7.077796925882591,6.586414291597392,17.546593564602365,16.94578815618414,0.3452351235772048,0.3303240887193908
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,6.705144507441155,6.0650293650129985,34.46906622204611,33.96583845856128,0.3670605876102036,0.33490811834569717,4.395497305352683,4.0157046607644755,1.2963266823539707,1.2001489497490407,0.9440728972010155,0.845011218410787,2.934801724162459,2.585540948328299,0.30823487969337365,0.3050824742583829,6.703969464416473,6.23534982935485,17.29221656803476,16.700502337063206,0.40414764167524936,0.37222060427768017
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,1.1155391478644108,0.9497936491651389,33.183491275780206,32.699829635639965,2.009576678703569,1.4300286012446646,0.42813230145908565,0.4066706977396814,4.07570692936969,3.8351744327208857,4.065304451871644,3.7142992787795985,0.4060646053054152,0.3838297067503043,2.949264584216678,2.3073169729014675,9.132861686479066,8.480919254562064,7.97919398707812,7.64708896040698,1.9943278418823884,1.700080745568511
Signaling by ERBB4,2.2740266120397186,1.9755021684132272,85.9103891799394,84.78391212605668,5.227205810268108,3.5731548898966596,1.9823629501416542,1.7844799509144087,7.930213786177583,7.541288444455267,19.836609776557015,18.16325370099018,11.06904399001513,10.205553578009146,5.165797314804583,4.005442968105931,16.318400884470005,15.058496983753454,46.420002009818916,44.802163262101914,5.767995121219746,5.106324803978106
Cross-presentation of particulate exogenous antigens (phagosomes),0.5173709574748292,0.4551102825307809,24.37521952770816,23.994924518134034,0.39851490548921525,0.35701750797800474,1.3819513834514205,1.2418125640665478,12.438531323326714,11.858975881112393,11.79819520019904,10.923866217210465,2.9960623943857945,2.636860929392868,3.7643156066251993,2.9275137975293277,9.132147015597132,8.480919254562064,33.65099754606565,32.59186736888182,1.362915017839062,1.15904624187012
ER-Phagosome pathway,1.4754004743861138,1.2561960512075026,39.72032533894389,39.14780957001354,0.7857852138588962,0.5882977867448456,2.9976509049411026,2.7198594748854923,2.953819271197075,2.76281697728358,7.220986095693027,6.667605337202942,1.7019828404086277,1.481736526729741,1.5462153123604672,1.2311402731164456,6.526382485930903,6.072896593998338,32.93021452520591,31.91007096341442,0.3168203591499426,0.30985461181299095
Antigen processing-Cross presentation,1.4387355003888918,1.2281176455992848,40.72777350405219,40.14335851182213,0.7810092862067488,0.5873986091857253,3.2256491324435745,2.9349648971360027,3.389056342770036,3.179118135195668,7.856457537609263,7.27043106122263,1.8624293104228122,1.6269678661739226,1.6184658234368472,1.2875871353928614,6.944769570413203,6.461107930272966,34.5760320386615,33.497269389737276,0.301418615118542,0.301418615118542
Endosomal/Vacuolar pathway,0.4127443545111237,0.3795575307813409,30.650111309482618,30.19603008574757,0.7709724306755831,0.583208738510519,1.1670533168583557,1.0489016517597562,7.609321161428149,7.233390202418752,9.238349075980913,8.557024070742804,1.4187446703961448,1.2306582026815494,1.7445095787752811,1.3819433361615838,7.16096460971356,6.663041272254548,36.3680100985315,35.215554202262915,0.6009764615248654,0.5232168026120347
Cross-presentation of soluble exogenous antigens (endosomes),6.280951761381986,5.68595362454151,28.51210069275104,28.085153661956205,0.40044586455887154,0.35802590805622825,3.333338648937276,3.035230395550497,0.6062444300915796,0.5731890613710838,1.259723258319671,1.1175556989270972,1.7810667069935349,1.552039372750055,0.43859481747626994,0.3826202120531203,5.374418355650758,4.993116869422448,16.672005124520386,16.104159233723525,0.33270121586300766,0.32081362571087724
Erythrocytes take up carbon dioxide and release oxygen,1.3806545206026042,1.1751082822086474,12.54623599541126,12.29463337141255,0.3552584569231549,0.32961441767118965,7.606427193440461,7.070655380008571,23.434032542741285,22.447637564037457,1.9232999363503598,1.7224343612363926,2.4646132470121165,2.1605433056558616,0.38835745640069763,0.35530208768020205,0.44985674746657434,0.421744256003808,4.52571011493067,4.293477640811979,3.447577948824501,2.9911072033424726
Methionine salvage pathway,7.749561905876291,7.01253675044008,0.32288016304804706,0.3216219454169298,2.762175371798026,1.9253735627021547,1.1404345440822476,1.024749689236605,2.723822176571033,2.5453161226842926,5.010900585643176,4.606845137261477,1.7687614618488132,1.541857821235189,2.447954091234115,1.9407050538163606,0.3080476939817734,0.30783824402261206,0.5559147010334056,0.5262355695824074,2.0064396043146457,1.709645487636315
Erythrocytes take up oxygen and release carbon dioxide,1.523292801114761,1.2974471256574704,12.585038030164517,12.332687267338414,0.34753598258632146,0.3271328993139286,7.810539602049579,7.262368951244172,23.312653815449952,22.33628917823705,1.9919259131668494,1.784695708018214,2.6033527460149477,2.2856745352492966,0.35644869446104044,0.33608573661441454,0.41155938618355115,0.3918542842797855,4.350328434665995,4.122718049418121,3.479342867451234,3.017447137706067
SHC1 events in ERBB2 signaling,2.854163652098304,2.4925614375872236,69.91856386471954,69.04108780649678,2.368745735877253,1.6328619594998504,0.5120882178992414,0.47699443587351503,8.534671587331104,8.125811356890354,8.03147527607845,7.433168212892702,0.7964490279153573,0.699486661886696,1.8770471115626175,1.4904630331263693,14.431943650596567,13.3352429865836,21.78075040843234,21.04372525299613,7.019777663825582,6.213513921979173
PI3K events in ERBB4 signaling,2.699918418628038,2.3539212774475335,0.9980868723736049,0.9477450157608241,0.5271747593917195,0.4330824784862806,3.4414553727351422,3.13239439868286,9.019337863752368,8.591270072382239,1.2340275295268095,1.0950437493384693,0.8922192929231445,0.7778988579302158,1.0790635380663745,0.865562433951691,0.4854282519409532,0.45056143332875576,1.01774544689004,0.9491552560270926,4.464765645655235,3.906868786000187
SHC1 events in ERBB4 signaling,0.5929499037260435,0.5134342166940731,35.04046958845186,34.52780026873419,2.0197659566356667,1.4337394802490337,0.5213549406908017,0.4851245590058559,6.032384921616083,5.707687657350011,3.0661316948241004,2.775856207294375,0.5392037120864925,0.4902703793523679,2.860442439762552,2.247784204549329,9.464045340721619,8.79948292967192,10.482916654362956,10.08256185085986,2.9256617826118525,2.5135685758375113
PLCG1 events in ERBB2 signaling,4.387644870469263,3.9208693761060096,0.347651933143161,0.3434436203513983,0.5160578805830482,0.4253332445058499,0.5218544697866904,0.48539641068001316,8.996758420729076,8.569251371182364,0.32446620124873393,0.3175004539117822,5.907173043846158,5.335439083375193,1.232503466599592,0.9838805762927315,0.7237961465366891,0.6588688490361946,0.7097360668686264,0.6666229027456964,0.5147226316421133,0.454872032150023
Nuclear signaling by ERBB4,3.7838558964540434,3.3557881050839136,20.77200426681475,20.42507715850823,3.4348164747520697,2.3426008071191586,1.0745837252330703,0.9659474998471699,21.254363524804873,20.33549478142389,21.837855397998727,19.918986654617743,4.9929935055967825,4.486417271538845,3.1027531073249444,2.416372230296946,3.7058366043764512,3.4163774600981855,50.28645676956919,48.47479799583608,7.2114238717491315,6.3845735991209445
