,ER Status qvalues,PR Status qvalues,HER2 Status qvalues,Triple Neg qvalues,ER-/PR-/HER2+ qvalues
Resolution of Sister Chromatid Cohesion,77.88448548482643,49.55497574509403,19.50390015862486,59.32282837183042,13.268252323146228
Protein-protein interactions at synapses,77.71226529946233,22.910695544086632,0.3404163339437789,80.10850621972291,2.3960901088784907
Signal Transduction,77.54097825828275,33.777791205948816,4.419569133304001,68.25070680661447,5.631922602444933
Mitotic Metaphase and Anaphase,77.23070160340868,48.13141264723591,19.243316170076284,59.732737062183915,11.769969801173811
Mineralocorticoid biosynthesis,77.11048072787119,52.667571890024504,0.8687657527906536,72.58170854516642,3.85632602027869
Beta-oxidation of pristanoyl-CoA,77.05275252137453,46.73270308497224,0.35746321195041775,94.50412844377564,0.6423507509256512
Toll Like Receptor 2 (TLR2) Cascade,77.01309516199888,32.65085259097923,3.108419170841678,69.25647980083288,4.991730959416686
Toll Like Receptor TLR1:TLR2 Cascade,77.01309516199888,32.65085259097923,3.108419170841678,69.25647980083288,4.991730959416686
Toll Like Receptor TLR6:TLR2 Cascade,76.9600562199419,32.574382421724216,2.8791568543755943,69.80940493197323,4.7481980334620255
MyD88:MAL(TIRAP) cascade initiated on plasma membrane,76.9600562199419,32.574382421724216,2.8791568543755943,69.80940493197323,4.7481980334620255
Mitotic Anaphase,76.94467136549001,47.65740871003951,19.07182512981697,59.51891148735631,11.699450927068963
Activation of ATR in response to replication stress,76.92705465424304,47.803667175785115,18.526674974295545,55.62667124166872,14.081543068967033
Cell Cycle Checkpoints,76.7506649838458,47.255890939093796,19.45627396671136,57.97583596903031,12.56291936021015
G1/S-Specific Transcription,76.65226516138452,51.541339213011085,18.262888613881817,60.58825547478538,11.36547429225396
S Phase,76.44732115205393,45.380435309478116,16.57627566323456,60.33916362285771,10.129936325232288
Antiviral mechanism by IFN-stimulated genes,76.4275222460726,37.92779907884174,14.192770914740942,61.82382948496276,9.62408643514469
mRNA Splicing - Minor Pathway,76.31970527771914,41.26246598220214,11.801563251275821,62.458834224613504,8.828967795666491
Synthesis of pyrophosphates in the cytosol,76.18905720521165,36.84973782854687,1.479908824276579,66.2757629577716,7.287234492381841
Mitotic Spindle Checkpoint,76.14194853572675,49.516247124551136,19.01148230251697,58.51005313935619,12.823541811485754
Dissolution of Fibrin Clot,76.0867283312208,27.95084817016318,6.2147448980204665,66.65397371351725,7.351775837650389
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,76.08540498042409,31.34733724241205,1.4068828884034768,81.31086525113899,1.8488668280124887
SUMOylation of DNA replication proteins,76.03831270441604,43.6664618678227,15.140025509015961,60.81739543048323,10.7538046628253
Recycling pathway of L1,75.92632074559154,34.56214395309289,2.824798829963455,73.84137743473764,2.7709317472044495
Regulation of signaling by CBL,75.50596382625996,43.90450815619128,5.343997226310612,60.365149872097064,8.580052859144606
Neurotransmitter release cycle,75.26068025710349,25.197920017891803,11.074393494434942,57.2379484936867,11.144561698071554
Mitotic Metaphase/Anaphase Transition,75.20355644976956,53.33324484280935,17.330750248466824,59.696251859378975,10.980794106401143
Golgi Cisternae Pericentriolar Stack Reorganization,75.1735958416139,47.31699515243171,25.12611489964641,53.10961736461599,15.596376299849597
RUNX2 regulates osteoblast differentiation,75.009449009553,17.90059007981038,1.909577774715573,75.51993667287543,2.410850500402465
Reelin signalling pathway,74.66475458270162,37.056839976246685,2.8722562459006538,62.92791594082014,5.921797838915123
Kinesins,74.59030169317937,51.04274709416581,18.487986902018747,56.99641789248215,12.807590336783147
Regulation of MECP2 expression and activity,74.55168027537756,31.78720054266407,17.889532372609338,51.634986393542086,14.691999836360988
Synthesis of PI,74.53873090626914,31.681615420017692,12.895306086403016,49.67862273800429,14.364402324034561
Toll-like Receptor Cascades,74.53873090626914,34.67311482045379,5.358013346584917,62.937907189473286,6.8003551342399025
SUMOylation,74.22937978280841,42.521140864934225,8.596573323881715,65.07902010736109,6.41553924821308
"Inactivation, recovery and regulation of the phototransduction cascade",73.83703175815582,25.341845139849486,3.983701338102799,65.46715889699185,4.966967003866942
Nucleobase biosynthesis,73.56543142054512,38.54358833303125,7.045466732330477,60.60423062198102,9.845886314913223
CD209 (DC-SIGN) signaling,73.4081111307827,34.52917291414487,2.3127017195389756,66.81886223283038,4.897312816230156
Cyclin A/B1/B2 associated events during G2/M transition,73.31832347284644,45.29037186204556,19.27588593740773,54.92658415744687,13.128310408763234
Synthesis of PG,73.15040761711597,24.131525534089615,11.79159729362486,45.79467742766686,18.717868136310646
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes,72.97256324152576,40.318453991788445,17.990404340936788,56.35738794935342,11.00154101638803
Nuclear signaling by ERBB4,72.8743663995002,30.981217830091122,5.306359047385108,50.56934537337997,11.28453015161554
Regulation of TP53 Activity through Phosphorylation,72.75097133288754,45.49375956451209,11.227909794037284,61.884979152412164,8.22086288482519
Cytokine Signaling in Immune system,72.46552908796615,38.98070308754889,7.005482388695233,59.61173726026457,7.831069846875054
Ca2+ activated K+ channels,72.33240334020242,15.814631272564748,3.7579159829983464,54.85129258690306,9.246379304459388
Hemostasis,72.30331908380595,34.07624160732658,7.196342523706388,53.49268077799889,10.006572038538481
Signaling by FGFR in disease,72.16350882277717,44.510323280781705,12.483638437901508,58.169674336433836,10.401320461387776
Synthesis of DNA,71.92370216523322,43.50513524578633,16.903046069647683,55.96715259732033,10.077836845400247
Circadian Clock,71.79823585557791,27.883747603354955,4.216135452066182,66.09183382736937,4.450502755750558
Response of EIF2AK1 (HRI) to heme deficiency,70.84300820422443,50.57976308667535,28.83781960047775,41.04188895967462,25.860778161568028
Unwinding of DNA,70.75407161730841,49.30616324158754,14.433365068154002,54.58909664898952,10.854663502064845
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),70.70288527116607,45.99270984882362,9.568561068609347,53.99870400722443,9.994296701569793
Transport and synthesis of PAPS,70.63109323915381,26.298812901357252,0.39928694832763595,79.79195033403018,1.300071035710505
Nectin/Necl  trans heterodimerization,70.5302016041096,20.80206110675266,1.8439991060462795,57.50684750504543,7.229739344206238
Alpha-oxidation of phytanate,70.40666243829507,39.074802913887225,27.12972989700515,37.90369232385923,20.450795749505502
GPCR ligand binding,70.35913653691253,37.378541430768976,7.159601615053266,53.950797352771346,9.70596785108625
Downregulation of ERBB2 signaling,70.35702901434998,25.322359564594823,0.34964271796770063,75.20604609456417,1.2646169085439327
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,70.32369934004493,41.90131148909251,14.433365068154002,55.830761378154286,9.729957514238446
Norepinephrine Neurotransmitter Release Cycle,70.14789006889029,27.709087831389983,13.666651023056849,57.6475022018413,8.481820942526852
Class I MHC mediated antigen processing & presentation,70.13939750044361,38.42871983462591,7.874276555077972,60.70391145059033,6.050705352719914
Branched-chain amino acid catabolism,70.0034448916801,50.509284585574896,19.231432644479177,50.347128344781986,13.37803306124045
Regulation of PLK1 Activity at G2/M Transition,69.65989887997137,39.78318820031913,20.057517222910622,44.93865767220086,18.573314509295454
Metabolism of fat-soluble vitamins,69.55827109218069,51.65710547986903,28.408266379627335,37.40212577233276,24.87688084156309
Acetylcholine regulates insulin secretion,69.5293459946424,32.31635364098567,0.6480501837243609,73.96129544268477,1.8044054413090824
Pentose phosphate pathway disease,69.30663299915457,31.5566506013027,4.2275858614612725,65.21969790668616,6.256935982503509
Ion homeostasis,68.8910731027658,33.616235495115234,5.033108307063517,57.385039166922745,6.324824331837526
Defective CP causes aceruloplasminemia (ACERULOP),68.8770084374488,44.416412205474835,7.45975546927416,55.381183233321295,10.566930470900184
Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),68.8770084374488,44.416412205474835,7.45975546927416,55.381183233321295,10.566930470900184
Intrinsic Pathway for Apoptosis,68.85242271745028,29.252896256824627,5.257898002984389,64.28260833278658,4.342466398586115
EGFR Transactivation by Gastrin,68.76960720794247,25.48643739238064,1.004435000360692,64.49348853551004,3.8763779667430667
Activation of RAC1,68.50610260701386,29.818947663849293,1.7766861865673849,63.07534307452682,3.921073557704543
Extra-nuclear estrogen signaling,68.14183085168676,24.452241097756318,1.3159849830378907,63.11040428742175,3.2850809203655076
Class A/1 (Rhodopsin-like receptors),68.02037279866269,37.96911656479951,7.1566706162964016,51.3037567508497,9.754047876164105
Transfer of LPS from LBP carrier to CD14,67.97221872088352,33.90045189004183,11.542810754545608,41.68944814386969,17.569726936377926
"Activation of NIMA Kinases NEK9, NEK6, NEK7",67.968696974327,41.48714244097856,21.037980908576422,48.807381459535584,13.444788519603236
Phosphorylation of Emi1,67.85574648103396,42.910460564471926,20.247070760915715,51.094284523299216,11.878113548786901
PAOs oxidise polyamines to amines,67.70947943268094,19.284294092022428,4.774360441810409,44.54071960579145,14.375450872411447
Retinoid metabolism and transport,67.69969165233657,50.451226961653475,27.77790385297426,36.190093804079325,24.486398363610746
Fcgamma receptor (FCGR) dependent phagocytosis,67.67668077333568,40.1476944356503,13.758529838435358,44.740642081884545,14.494759846467463
Nuclear Envelope Breakdown,67.44861765703085,34.464411913554926,11.789256327760333,55.815968150238284,7.766347060550347
Abacavir metabolism,67.43050550426815,32.23568163445521,20.334561912224526,45.60810444069395,17.956745330295465
Other interleukin signaling,67.28885221290459,31.588401934768974,4.093721163102245,60.26570464662427,5.130304489942636
Eicosanoids,67.16328668219505,34.47408936996708,11.858429314961278,56.35437909879427,8.291843556806644
tRNA Aminoacylation,66.84548515525807,38.5707986118002,11.961899639307372,49.01585290014423,15.091466326196342
Carnitine metabolism,66.56224442716209,27.18327887729977,0.5334538124297945,77.38922903322354,0.7652738624495359
Activation of the pre-replicative complex,66.25551453819082,42.9936882918248,16.785755496127965,48.259136721443866,12.28719254965895
ISG15 antiviral mechanism,66.23824089510971,30.104025223659914,10.894796754521524,54.728651975721235,7.323555041194282
G1/S Transition,66.19413114798606,36.99352748419444,13.752473418445632,53.87384096740567,7.5768077487539305
Formyl peptide receptors bind formyl peptides and many other ligands,65.98782052283137,33.113536589934505,6.006854316144395,53.313496841254675,8.320059455991558
Interaction between PHLDA1 and AURKA,65.80240974677116,39.69848109367564,5.107195769044035,59.9447094083933,4.998403537640666
Activation of BAD and translocation to mitochondria ,65.74815460942835,32.29287898670052,12.155806241716892,49.136401563266546,10.234689469418997
Purine ribonucleoside monophosphate biosynthesis,65.59149767135659,32.1871667494783,5.107518084408379,56.93722276532057,7.563303865551032
Diseases associated with surfactant metabolism,65.51644863643908,39.50716006105329,10.977791267404491,45.09314248592214,12.50010967746608
Vpr-mediated nuclear import of PICs,65.1670929871633,31.130546006748403,9.305562503224243,54.57285733687428,7.4536299445384975
RUNX3 Regulates Immune Response and Cell Migration,65.025108148985,31.315692364813064,5.993105799321562,53.78261846610406,6.930165196725065
Golgi-to-ER retrograde transport,64.96707768765904,45.86010527171418,17.574431654630008,47.48802393212461,13.918004312549659
"Interleukin-3, Interleukin-5 and GM-CSF signaling",64.8893170713437,34.962907402717086,4.500315148631739,51.239144805429554,7.78226972066036
RNA Polymerase III Transcription Termination,64.88786069273658,44.73854360003872,7.24318040174153,55.42463206294136,7.5009912827565035
Signaling by EGFR in Cancer,64.83601082750573,23.722130072798144,0.6014758810175119,64.87545673719796,2.620338224649427
Transport of Mature mRNA Derived from an Intronless Transcript,64.61551755305554,29.658205756609544,7.789831968189689,56.28479230087527,6.160555705007957
Interleukin-35 Signalling,64.55018683392343,31.40505748976032,4.952428256593283,50.236661354727545,8.596990249785259
Viral Messenger RNA Synthesis,64.05786668999639,33.54957436775826,7.809644819991656,55.62667124166872,6.323790123083095
Signaling by Hedgehog,63.86978651832763,33.86301490867896,9.613891307439824,53.587269993782314,6.160555705007957
Defective EXT2 causes exostoses 2,63.80415831425313,20.30192242864164,13.008275874085397,45.43614375478734,14.437326869681375
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",63.79999847546474,20.30473148913482,13.008275874085397,45.43579248913099,14.437326869681375
Regulation of Complement cascade,63.6203878799432,45.197773916744076,14.576561352691803,41.36567879252282,15.031320731987032
ERBB2 Regulates Cell Motility,63.392557899051596,38.705461387674475,10.302095096945648,46.989444358126484,11.727735754314851
Pyrimidine catabolism,63.18932940298389,31.35347867265712,12.935524886732756,39.923746122281145,13.698332778236242
